Name,X100077_0m,X100120_0m,X100123_0m,X300112_0m,X100077_2m,X100120_2m,X100123_2m,X300112_2m,X100077_6m,X100120_6m,X100123_6m,X300112_6m
OR8J2,0,0,0,0,0,0,0,0,0,0,0,0
TAPT1-AS1,17,27,25,12,25,26,35,30,16,32,43,24
ALOX12P2,0,0,0,0,0,0,0,0,0,0,0,0
PCDHB19P,0,0,0,2,0,0,0,0,0,0,0,0
GARS1P1,0,0,0,0,0,0,0,0,0,0,0,0
TNK1,11,0,20,4,5,0,0,25,22,43,0,26
ZNF213-AS1,2,4,7,1,0,1,1,1,0,2,0,2
MIR193BHG,0,0,0,0,0,0,0,0,0,0,0,0
MMP25-AS1,3,22,11,16,24,13,9,12,5,13,12,21
LINC01896,0,0,0,0,0,0,0,0,0,0,0,0
CTRL,0,0,0,0,0,0,0,0,0,0,0,0
OR9G9,0,0,0,0,0,0,0,0,0,0,0,0
BTF3P14,0,0,0,0,0,0,0,0,0,0,0,0
MRPS21P9,0,2,2,0,0,0,0,0,0,0,2,1
LINC00514,15,34,41,19,15,18,18,19,19,30,16,15
BCAR4,0,0,0,0,0,0,0,0,0,0,0,0
RPL23AP84,0,0,0,0,0,0,0,0,0,0,0,0
KARS1P3,0,3,4,3,3,2,4,3,1,5,4,0
LINC02175,10,18,31,26,17,25,13,28,17,33,31,18
MMP12,0,0,0,0,0,0,0,0,0,0,0,0
MTND5P33,0,0,0,0,0,0,0,0,1,0,0,0
PCDHGA4,0,0,0,0,0,0,0,0,0,0,0,0
KRT23,0,0,0,0,0,8,0,0,0,0,0,0
LINC02861,0,2,3,0,1,3,2,3,0,5,1,1
SKA1,0,0,0,0,0,0,0,0,0,0,0,0
SPACA6,0,0,0,0,0,1,1,0,0,0,2,2
MTND1P8,2,0,1,0,2,0,0,0,1,1,2,0
SAMD11P1,10,13,12,12,5,9,6,14,9,7,5,7
TVP23CP2,0,1,1,1,0,0,0,0,0,1,0,1
NDUFA3P6,0,0,0,0,0,0,0,0,0,0,0,0
DHX33-DT,0,1,2,0,0,0,1,1,0,0,2,3
TAS2R63P,2,3,0,3,0,4,0,0,0,9,7,1
HNRNPCP4,0,0,1,0,0,3,0,0,0,0,0,0
RPS7P1,0,1,0,1,0,0,0,0,1,0,0,0
TSPAN10,2,3,5,3,1,8,5,3,2,8,6,1
SNORD3B-2,0,0,1,2,0,1,0,0,3,0,3,0
TMEM231P1,5,2,6,4,5,2,1,3,1,6,5,3
IL9RP4,0,0,0,0,0,0,0,0,0,0,0,0
OR1P1,0,0,0,0,0,0,0,0,0,0,0,0
MTND6P33,0,0,0,0,0,0,0,0,0,0,0,0
CCER2,0,3,1,1,0,0,2,1,1,4,1,4
LINC01975,0,0,0,0,0,0,0,1,0,0,0,0
PRPF8,0,0,0,0,0,0,0,0,0,0,0,0
LINC01569,0,0,0,0,0,0,0,1,2,0,0,0
SALL3,0,0,0,0,0,0,0,0,0,0,0,0
LINC00921,0,0,0,3,2,0,0,0,0,0,0,0
OR9G3P,0,0,0,0,0,0,0,0,0,0,0,0
RNF213-AS1,0,0,0,0,0,0,0,0,0,0,0,0
SMIM36,0,0,0,0,0,0,0,0,0,0,0,0
RNU4-45P,0,0,0,0,0,0,0,0,0,0,0,0
OVCA2,32,36,15,39,22,27,44,41,16,36,37,24
OR52L2P,2,0,1,0,1,1,0,1,1,2,1,2
CORO7-PAM16,0,0,0,0,0,0,0,0,0,0,0,0
MTND4LP24,0,1,0,0,0,0,0,1,0,0,0,0
LINC01978,0,0,0,0,0,0,0,0,0,0,0,0
CHRNE,0,0,0,0,0,7,0,0,4,4,0,0
OR1R1P,0,0,0,0,0,0,0,0,0,0,0,1
TAS2R15P,7,6,13,4,10,15,13,6,3,23,19,1
LINC02564,1,0,5,0,0,0,0,0,0,1,0,0
LRRC37A2,158,297,247,146,180,266,171,208,217,320,211,121
DSEL,35,40,37,37,15,45,25,39,24,48,46,18
EIF1P4,0,0,0,0,0,0,0,0,0,0,2,0
MTND4P34,1,0,0,0,0,0,1,0,0,0,0,0
MTCO3P24,0,1,0,1,0,0,0,0,0,0,0,0
ZP2,0,0,0,0,0,0,0,0,0,0,0,0
POLR2A,130,123,136,109,88,163,169,95,55,166,121,44
LINC01982,0,0,0,0,0,0,0,0,0,0,0,0
DLGAP1-AS2,14,19,18,17,7,12,4,8,16,17,18,13
SMIM28,0,0,0,0,0,0,0,0,0,0,0,0
CYP2D8P,0,0,0,0,0,0,0,0,0,0,0,0
BAIAP2-DT,10,51,26,57,36,39,56,80,35,93,28,61
ATP5F1AP3,0,0,0,0,0,0,0,1,0,0,0,0
LINC01996,7,7,11,6,6,7,0,10,4,10,5,1
LINC02066,0,0,0,0,0,1,0,0,0,0,1,0
MYMX,0,0,1,0,0,0,0,0,0,0,1,0
OR8K3,0,0,0,0,0,0,0,0,0,0,0,0
PCDHGA9,0,0,0,0,0,0,0,0,0,0,0,0
OR1D3P,0,0,0,0,0,0,0,0,0,0,0,0
MCUR1P1,1,4,5,6,1,4,0,6,3,6,3,3
ROCK1P1,0,0,0,0,0,0,0,0,0,0,0,0
RPL23AP86,0,1,0,0,1,0,0,1,0,1,4,1
OR9G1,0,0,0,0,0,0,0,0,0,0,0,0
MTCO1P28,4,1,3,1,6,0,2,5,3,2,3,1
OR8H1,0,0,0,0,0,0,0,0,0,0,0,0
PHBP15,0,0,0,0,0,0,0,0,0,0,0,0
MTCO1P40,0,0,0,0,0,0,0,0,0,0,0,0
KYNUP3,1,0,0,0,0,0,0,0,0,0,0,0
MTND3P13,0,1,2,2,1,1,2,0,1,1,2,2
MTATP6P25,0,0,0,0,0,0,0,0,0,0,0,0
OR3A3,0,0,0,0,0,0,0,0,0,0,0,0
TAS2R7,0,0,0,0,0,0,0,0,0,0,0,0
MAPK8IP1P1,0,0,0,0,0,0,0,0,0,0,1,0
DPEP2NB,1,6,3,6,3,1,2,1,0,3,3,1
MTCYBP33,0,0,0,0,0,0,0,0,0,0,0,2
OR9G4,0,0,0,0,0,0,0,0,0,0,0,0
TXNP4,0,0,0,0,0,0,0,0,0,0,0,0
LINC01974,3,0,6,1,0,0,0,0,0,4,2,3
TMPOP2,0,0,0,0,0,1,0,0,0,0,0,0
LARP7P2,0,0,0,0,0,0,0,0,0,0,0,0
KRT39,0,0,0,0,0,0,0,0,0,0,0,0
LINC02185,0,0,0,1,3,0,4,0,3,2,0,1
CCDC92B,0,0,0,1,0,0,0,0,0,0,0,0
OR1E3,0,0,0,1,0,0,0,0,0,0,0,0
HNRNPA1P16,0,4,2,3,5,1,6,7,3,4,10,4
OR1D5,0,0,0,0,0,0,0,0,0,0,0,0
LINC02186,7,8,16,14,5,10,13,10,1,12,20,4
KRT20,0,0,0,0,0,0,0,0,0,0,0,0
RYKP1,7,28,24,7,12,20,9,13,9,16,21,8
CYCSP40,0,7,17,10,1,7,7,7,3,13,6,10
EIF4A1P9,0,0,0,0,0,0,0,0,0,0,1,0
TMF1P1,0,0,0,0,0,0,0,0,0,0,0,0
GLIS2-AS1,0,0,0,0,0,0,0,0,0,0,0,0
KRTAP29-1,0,1,0,0,0,0,0,0,0,0,0,0
LINC02091,0,0,0,0,0,0,0,0,0,0,0,0
NPY4R2,0,0,0,0,0,0,0,0,0,0,0,0
MFSD1P1,5,13,11,9,7,14,13,6,3,18,15,7
PCDHGB3,0,0,0,0,0,0,3,0,5,0,10,2
SPDYE10P,55,40,92,48,78,27,48,52,56,65,57,54
SPON1,14,18,17,21,20,15,18,26,8,28,31,20
TAS2R30,30,45,63,35,33,49,47,35,26,81,54,22
RN7SKP65,0,0,0,0,0,0,0,0,0,0,0,0
GFY,0,0,0,0,0,0,0,0,0,0,0,0
ARL2BPP8,0,0,0,0,0,0,0,0,0,0,0,0
OR5T1,0,0,0,0,0,0,0,0,0,0,0,0
LINC01979,2,6,8,3,1,1,2,1,3,4,6,6
MTATP6P24,0,0,0,0,0,0,0,0,0,0,0,0
LINC01977,2,1,5,0,2,1,0,1,3,2,0,3
LINC00621,4,6,7,0,2,5,5,3,2,10,7,3
ISCA1P3,0,0,0,0,0,0,0,0,0,0,0,0
FAM187B2P,0,5,0,0,0,3,1,1,1,4,0,0
KRT18P55,1,0,1,0,2,1,2,2,2,1,0,0
MIR4301,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL408P,0,1,2,1,0,3,0,0,0,0,0,2
RN7SL689P,0,0,0,1,1,2,3,3,0,2,3,1
RN7SL605P,3,8,7,3,1,2,3,2,3,0,2,0
RN7SL670P,6,10,8,5,3,16,4,5,10,13,4,4
RN7SL123P,0,7,11,7,6,6,4,0,0,0,5,2
MIR3122,0,0,0,0,0,0,0,0,0,0,0,0
MIR4709,0,0,0,0,0,0,0,0,0,0,0,0
FAM32DP,0,0,0,0,0,0,0,0,0,1,0,0
MIR4319,0,0,0,0,0,1,1,3,0,1,0,1
HID1-AS1,6,10,17,8,4,11,15,11,6,6,9,6
MYO15B,4,0,7,0,6,5,8,0,0,0,0,3
MIR4695,0,0,0,0,0,0,0,0,0,0,0,0
MIR3921,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL784P,4,12,17,10,5,7,0,7,8,12,11,10
RDM1P5,0,0,0,0,0,2,0,0,0,0,0,0
AKR1B10P2,0,4,2,1,1,0,0,0,0,0,1,0
BNIP3P3,0,0,0,0,0,0,0,0,0,0,0,0
MIR3166,0,0,0,0,0,0,0,0,0,0,0,0
ALOX12B,0,0,0,0,0,0,0,0,0,0,0,0
MIR3137,1,0,1,1,1,0,0,0,0,0,0,0
MIR5189,0,1,1,0,2,2,0,3,1,0,2,2
MIR4488,0,0,0,0,0,0,0,0,0,0,0,0
MIR3661,2,0,1,5,1,0,1,3,4,4,2,1
MIR3186,0,0,3,0,0,0,0,0,0,0,0,0
RN7SL138P,3,1,8,8,3,5,5,10,5,9,7,3
PA2G4P3,0,0,0,0,0,0,0,0,0,0,0,0
LINC01029,0,0,0,0,0,0,0,0,0,0,0,0
MIR4504,1,0,0,0,0,0,1,0,0,0,0,0
MIR3190,0,0,0,0,0,0,0,0,0,0,0,0
MTND2P13,0,0,0,0,0,0,0,0,0,1,0,0
LINC00667,0,20,0,21,10,33,0,8,0,0,35,0
MIR3126,0,0,0,0,0,0,0,0,0,0,0,0
MIR5191,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL774P,3,14,11,10,6,6,4,11,4,15,14,14
MIR4789,0,0,0,0,0,0,0,0,0,0,0,0
MIR4643,0,0,0,0,0,0,0,0,0,0,0,0
LINC01476,0,2,3,0,1,2,4,0,2,0,3,1
MIR3155A,1,5,2,0,3,2,2,6,0,1,3,1
MIR4793,0,0,0,0,0,0,0,0,0,0,0,0
MIR5186,0,0,0,0,0,0,0,0,0,0,0,0
MIR5585,0,0,0,0,0,1,0,0,0,0,0,0
MIR3617,0,0,0,0,0,0,1,0,0,0,0,0
C1QTNF1-AS1,0,0,0,0,0,0,0,0,0,0,0,0
NCMAP-DT,0,0,0,0,0,0,0,0,0,0,0,0
PRR29-AS1,0,0,0,0,0,0,0,0,0,0,0,0
MIR4705,0,0,0,0,0,0,0,0,0,0,0,0
MIR4797,0,0,0,0,0,0,0,0,0,0,0,0
MIR4495,0,0,0,0,0,0,0,0,0,0,0,0
MIR3912,0,0,0,0,0,0,0,0,0,0,0,0
RASSF5,1284,1786,1382,1411,813,1304,1707,1619,902,2024,1444,1000
LINC02003,0,5,6,3,1,4,2,4,2,6,4,2
MIR5680,0,0,0,0,0,0,0,0,0,0,0,0
MIR4654,0,1,0,0,0,0,0,0,0,0,0,0
MIR4721,0,0,0,0,0,0,0,0,0,0,1,0
MIR4498,0,0,0,0,0,0,0,0,0,0,0,0
MIR3119-2,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL744P,6,12,21,11,10,10,11,12,2,8,12,9
KRT8P34,3,6,5,7,6,4,0,11,4,10,10,7
MIR4745,0,0,0,0,0,0,0,0,0,0,0,0
PPIAP14,0,0,0,0,0,0,0,0,0,0,0,0
CDRT15P1,2,7,2,0,7,6,4,4,2,5,9,0
MIR4739,0,0,0,0,0,0,0,0,0,0,1,0
MIR4778,0,0,0,0,0,0,0,0,0,0,0,0
MIR3168,0,0,0,0,0,0,0,0,0,0,0,0
MIR5698,0,0,0,0,0,0,0,0,0,0,0,0
DLGAP1-AS3,1,0,0,0,0,0,0,0,2,1,0,0
MIR4494,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL381P,6,6,9,4,4,10,5,9,5,9,10,9
MIR133A1HG,0,4,0,2,5,0,1,1,1,3,0,5
MIR3175,2,1,4,1,0,8,1,4,0,4,2,0
SDHCP1,0,0,1,0,1,0,0,0,0,1,0,0
LINC02076,1,3,6,2,1,3,1,2,2,9,6,3
MIR4758,0,0,0,0,0,0,0,0,0,0,0,0
MIR5000,0,0,0,0,0,1,0,1,1,0,2,0
MIR5693,0,0,0,0,1,0,0,0,0,0,0,0
MIR4703,0,0,0,0,0,0,0,0,0,0,0,0
MIR3913-1,0,0,0,0,0,0,0,0,0,0,0,0
MIR4476,0,0,0,0,0,0,0,0,0,2,0,0
MTCO3P13,0,0,0,0,0,0,0,0,0,0,0,0
MIR4528,0,0,0,0,0,0,0,0,0,0,0,0
MIR3692,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL652P,0,1,0,0,1,1,0,2,1,0,0,2
PRR13P4,0,0,0,0,0,0,0,0,0,0,0,0
MIR3911,0,0,0,0,0,0,0,0,0,0,0,0
MIR4698,0,3,0,1,2,0,1,4,0,1,3,0
MIR4790,0,0,0,0,0,0,0,0,0,0,0,0
LINC00909,0,0,0,0,0,0,0,0,0,0,0,0
MIR3147,0,0,0,0,0,0,0,0,0,0,0,0
ANXA8,0,0,0,1,0,0,0,0,0,0,0,0
MIR5590,0,0,0,0,0,0,0,0,0,0,0,0
MIR3154,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL440P,1,2,13,0,2,7,4,4,3,9,16,8
PPIAL4A,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL802P,0,0,1,0,0,0,0,0,0,0,0,0
MIR4460,0,0,0,0,0,0,0,0,0,0,0,0
MIR3198-2,0,0,0,0,0,0,0,0,0,0,0,0
MIR4756,0,0,0,0,0,0,0,0,0,0,0,0
SNORD53B,0,2,3,1,2,0,2,1,4,1,1,0
MIR4675,0,0,0,0,0,0,0,0,0,0,0,0
MIR4299,0,0,0,1,0,0,0,0,0,0,0,0
MIR3686,0,0,0,0,0,0,0,0,0,0,0,0
MIR3115,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL644P,1,0,1,4,1,1,1,0,0,2,3,5
MIR3649,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL560P,0,0,2,5,2,0,0,2,0,1,0,1
RN7SL783P,0,2,1,1,0,1,1,0,1,6,1,1
RN7SL366P,2,3,0,2,4,2,0,6,1,3,2,0
MIR5692C2,1,2,2,4,3,3,6,4,4,0,3,0
MYH3,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL208P,1,2,0,0,0,1,1,1,0,1,2,0
MIR4688,0,0,0,0,0,1,3,0,1,1,0,0
MIR3160-1,0,0,0,0,0,0,0,0,0,0,0,0
MIR3161,0,1,4,2,0,4,6,2,0,2,1,3
MIR4782,2,0,1,1,0,0,0,0,0,0,0,0
SNORD3B-1,0,3,7,0,3,3,2,0,4,12,0,0
LINC01915,0,0,0,0,0,0,0,0,0,0,0,0
MIR5571,0,0,0,0,0,0,0,0,0,0,0,0
SEPTIN4-AS1,0,0,0,0,0,0,0,0,0,0,0,0
TSPOAP1-AS1,0,29,83,92,38,30,41,34,62,31,61,20
MIR4751,0,0,0,0,0,0,0,0,0,0,0,0
MIR3169,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL154P,0,2,0,1,0,1,0,0,1,0,1,0
MIR5697,1,0,0,0,0,0,0,0,0,1,0,1
SEC22B,434,590,625,502,343,532,569,604,386,670,661,429
RN7SL45P,3,12,5,11,5,8,15,3,2,4,11,9
DPRXP4,1,8,10,5,2,8,7,5,5,7,7,4
MIR5011,0,0,0,0,0,0,0,0,0,0,0,0
SNORA38,0,2,2,1,0,4,1,2,0,4,5,1
MIR3691,0,0,3,1,1,1,0,0,0,0,1,0
RPL26,0,3,5,1,3,0,0,1,5,0,9,1
MIR4748,2,3,2,4,2,1,2,1,2,2,5,1
LINC00683,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL371P,6,5,13,12,6,15,6,8,0,15,5,11
MIR4534,1,0,0,1,0,0,0,1,2,0,1,0
MIR4529,0,0,0,0,0,0,0,0,0,0,0,0
DSG1-AS1,0,0,0,0,0,0,0,0,0,0,0,0
MIR4798,0,0,0,0,0,0,0,0,0,0,0,0
MIR4421,0,0,0,0,0,0,0,0,0,0,0,0
MIR4666B,0,0,0,0,0,0,0,0,0,0,0,0
MIR378F,0,0,0,0,0,0,0,0,0,0,0,0
MIR5196,0,0,0,0,1,0,1,0,0,0,0,0
MIR4657,0,0,0,0,0,0,0,0,0,0,0,0
NPM1P2,0,0,0,0,0,0,0,0,0,0,0,0
SNORA77B,0,0,0,0,1,0,0,0,0,0,1,0
GRAMD4P7,1,1,0,2,0,2,0,0,0,1,1,0
SNORA59B,9,2,10,8,5,4,5,3,1,8,13,2
MIR4685,1,1,0,0,0,3,1,3,0,4,4,4
H4C14,240,297,250,219,192,186,233,269,220,291,149,262
NOTCH2NLC,306,545,483,212,289,500,316,313,275,565,464,187
MIR4749,0,0,0,0,0,0,0,0,0,0,0,0
THY1-AS1,0,0,0,0,0,0,0,0,0,0,0,0
SLC46A1,0,2,0,0,3,4,3,0,0,3,1,1
MIR744,2,4,2,3,0,1,1,3,4,2,4,3
MIR5591,0,0,0,0,0,0,0,0,0,0,0,0
MIR3177,0,0,1,3,0,1,1,0,0,1,0,0
MIR3193,0,0,0,0,0,0,0,0,0,0,0,0
MIR4733,0,0,0,0,0,0,0,0,0,0,0,0
MIR4711,2,0,2,0,0,0,0,0,0,0,0,0
LINC00668,0,0,0,5,0,0,9,0,0,0,5,2
MIR4722,0,0,0,1,0,0,1,0,0,0,0,0
FTLP12,1,0,0,0,0,0,0,0,0,0,0,0
MIR4277,0,0,0,0,0,0,0,0,0,0,0,0
MIR3646,0,0,0,0,0,0,0,0,0,0,0,0
MIR4700,0,0,0,0,0,0,0,0,0,0,0,0
MIR3201,0,0,0,0,0,0,0,0,0,0,0,0
MIR4486,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL602P,7,24,28,19,16,13,26,16,13,31,33,24
IKBKE,8,0,0,29,11,36,5,30,13,17,65,22
ATG12P1,1,0,1,1,2,0,0,1,0,3,4,1
NUDT4P2,79,58,99,96,142,88,86,153,122,73,86,85
MIR4641,0,0,0,0,0,0,0,0,0,0,0,0
MIR4679-2,0,0,0,0,0,0,0,0,0,0,0,1
SINHCAFP1,1,1,0,0,1,0,1,0,0,2,0,1
MIR4449,0,0,0,0,0,0,0,0,0,0,0,0
LINC01543,2,0,0,0,0,1,0,0,0,0,0,0
WWC2-AS2,0,1,0,1,0,2,0,0,0,2,1,0
MIR4262,0,0,0,0,0,0,0,0,0,0,0,0
MIR4693,0,1,0,0,0,0,0,0,0,0,0,0
MIR548AL,3,2,1,3,1,1,3,1,0,1,2,1
RSL24D1P9,0,0,0,0,0,0,0,0,0,0,0,0
L3MBTL4-AS1,118,234,273,174,123,178,182,164,129,236,227,122
RN7SL785P,5,24,21,13,13,18,13,17,13,19,16,18
NCOA4,20,69,119,194,22,150,89,170,57,182,138,57
MIR3678,0,0,0,0,0,0,0,0,0,0,0,0
MIR4690,0,0,0,0,0,0,0,0,0,0,0,1
MIR3135A,0,4,1,2,1,2,2,2,1,2,1,3
RN7SL531P,5,5,11,7,5,6,3,4,5,7,1,4
AKR1C8P,2,1,3,3,1,0,0,2,0,2,0,0
TBC1D29P,1,0,1,0,0,0,3,0,0,0,4,1
MIR5696,0,0,0,0,0,0,0,1,0,0,0,0
MIR4267,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL703P,2,4,0,1,4,3,0,6,0,2,3,1
ARHGAP27P1-BPTFP1-KPNA2P3,62,103,137,106,39,121,132,89,78,123,167,80
BOD1P2,0,0,0,0,0,0,0,0,0,0,0,0
EIF4A3P1,0,0,0,0,0,0,0,0,0,0,0,0
MIR4446,2,1,0,0,0,1,0,0,0,0,0,0
MIR3181,2,5,1,4,2,3,4,4,2,8,7,4
MIR3915,0,0,0,0,0,0,0,0,0,0,0,0
DNAJB6P8,1,2,0,1,1,0,1,0,0,1,0,1
RPL17,3,5,2,3,0,3,2,3,6,12,4,1
MIR4694,0,0,0,0,0,0,0,0,0,0,0,0
RAC1P1,0,0,0,0,0,0,0,0,0,0,0,0
ERVFRD-3,1,5,2,5,3,3,2,4,0,3,2,0
MIR3183,1,0,1,3,0,6,0,2,0,3,3,1
CCDC58P1,0,0,0,0,0,0,0,0,0,0,0,1
RBM22P1,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL663P,0,0,0,2,2,0,1,0,0,0,1,2
RN7SL376P,4,6,10,8,5,2,7,3,0,7,4,2
MIR3926-1,0,0,0,0,0,0,0,0,0,0,0,0
LINC01919,0,0,0,0,0,0,0,0,0,0,0,0
MIR4467,0,0,0,0,0,0,0,0,0,0,0,0
LIVAR,0,0,1,0,0,1,0,1,0,0,0,0
MTCYBP13,0,0,0,0,0,0,0,0,0,0,0,0
MIR4510,0,0,0,0,0,0,0,0,0,0,0,0
NFE2L1-DT,6,20,10,11,6,11,10,9,15,22,26,13
RN7SL290P,0,0,0,0,0,0,0,0,0,1,0,0
GAPLINC,25,62,56,43,40,47,49,50,28,62,39,28
RNASEH1P1,0,0,0,0,0,0,0,0,0,0,0,0
MIR1273C,1,0,0,0,1,0,1,0,0,0,0,0
MIR378C,0,0,0,0,0,0,0,0,0,0,0,0
MIR3157,1,2,0,0,1,0,1,1,1,4,1,0
GJD3,0,4,2,0,1,1,0,0,0,1,0,1
MIR4269,0,0,1,2,0,1,1,0,0,0,1,1
MIR5091,0,0,0,2,0,1,0,1,0,0,0,0
MIR3665,0,0,0,0,0,0,0,0,0,0,0,0
MIR548AT,0,0,0,0,0,2,2,0,1,1,0,0
MIR3189,0,0,1,0,0,2,1,1,0,2,1,0
MIR5009,0,1,7,1,0,0,0,0,2,1,2,1
POLRMTP1,3,1,1,0,3,4,2,0,1,4,0,0
RN7SL457P,1,0,0,1,0,0,0,0,1,0,0,0
TMEM238L,0,0,0,0,0,0,0,0,0,0,0,0
MIR5094,0,0,0,0,1,0,0,0,1,1,0,1
RN7SL665P,1,0,3,3,0,0,1,2,0,0,2,0
SNORA70D,0,0,4,0,0,0,0,1,0,2,0,1
OR4K8P,0,0,0,0,0,0,0,0,0,0,0,0
MIR3689A,0,0,0,0,0,0,0,0,0,0,0,0
MIR4517,0,0,0,0,0,0,0,0,0,0,0,0
SNORD32B,0,0,0,0,0,0,0,0,0,0,0,0
MIR4489,2,3,4,7,1,1,7,7,0,3,10,2
MIR4458,0,0,0,0,0,0,0,0,0,0,0,0
MIR378B,0,0,0,0,0,0,0,0,0,0,0,0
RBFOX3,1,3,6,1,4,0,5,4,1,7,4,2
MIR5701-3,0,0,0,0,0,0,0,0,0,0,0,0
MIR5699,0,0,0,0,0,0,0,0,0,0,0,0
MIR4284,0,0,0,0,0,1,0,0,0,1,0,1
MIR4667,0,0,0,0,0,0,1,0,0,0,0,0
RN7SL444P,5,2,7,2,5,1,4,2,0,0,4,3
MIR4799,0,0,0,0,0,0,0,0,0,0,0,0
MIR4699,0,0,0,0,0,0,0,0,0,0,0,0
MIR3677,1,1,6,1,1,0,3,0,1,2,4,4
LINC02002,0,0,0,0,0,0,0,1,0,0,0,0
MIR4283-2,0,0,0,0,0,0,0,0,0,0,0,0
FBXO36P1,0,1,0,0,0,1,0,0,0,1,0,0
COP1P1,0,1,0,0,0,1,0,0,0,0,1,0
RN7SL131P,1,3,4,0,0,2,5,1,2,4,0,3
RN7SL656P,13,14,11,13,8,13,10,15,10,15,24,9
SNORD52,0,0,0,0,0,0,0,0,0,0,0,0
MIR3664,0,0,0,0,0,0,0,0,0,0,0,0
MIR4330,0,0,0,0,0,0,0,0,0,0,0,0
MIR5004,0,0,0,0,0,0,0,0,1,0,0,0
MIR5685,0,0,0,1,0,1,0,2,0,1,0,0
RN7SL426P,1,1,2,1,0,0,1,6,1,0,2,1
TMEM220-AS1,0,0,1,3,0,0,0,0,0,0,0,0
RN7SL786P,0,5,4,1,1,1,3,0,4,3,3,2
MIR4738,0,0,0,0,0,0,0,0,0,0,0,0
MIR5692B,0,0,0,0,0,0,0,0,0,0,0,0
LINC01892,0,0,0,0,0,0,0,0,0,0,0,0
MIR3139,1,2,3,4,1,5,1,3,0,0,1,3
MIR3940,0,0,0,0,0,0,0,0,0,0,0,0
MIR4770,0,0,0,0,0,0,0,0,0,0,0,0
RNU1-79P,0,0,0,0,0,0,0,0,0,0,1,0
MIR548AS,0,0,0,0,0,0,0,0,0,0,0,0
SH3GL1P1,5,24,17,14,4,14,15,24,5,10,29,6
MIR4474,0,0,0,0,0,0,0,0,1,1,2,0
BPTFP1,0,21,24,5,14,14,17,13,5,21,18,0
MIR5047,0,0,0,0,0,0,0,0,0,0,0,0
MIR3130-2,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL162P,0,2,0,2,0,0,2,0,0,1,0,1
MIR4779,0,0,0,0,0,0,0,0,0,0,0,0
USH1G,0,0,0,0,0,0,0,0,0,0,0,0
MAPT-AS1,0,0,0,0,0,0,0,0,0,0,0,0
DSG2-AS1,0,0,0,0,0,0,0,0,0,0,0,0
MIR1234,0,0,0,0,0,0,0,0,0,0,0,0
MTND1P15,0,0,0,0,0,0,0,0,0,0,0,0
COPZ2,5,3,0,0,1,1,0,0,4,0,0,0
RN7SL525P,0,0,2,2,1,1,4,3,0,1,0,2
RN7SL48P,7,18,30,23,18,21,14,22,9,28,23,20
ALOX12P1,2,4,1,4,2,3,2,4,2,5,1,2
ARGFXP2,17,24,46,15,15,19,14,20,5,25,25,16
MIR3927,0,0,0,0,0,0,0,0,0,0,0,0
MIR3652,0,0,0,0,0,0,0,0,0,0,0,0
MIR4255,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL712P,1,15,14,1,3,6,5,5,3,7,7,2
RN7SL122P,0,11,1,1,2,7,9,1,0,2,12,3
GACAT2,0,0,0,0,0,0,0,0,0,0,0,0
MIR3685,0,2,0,0,1,0,0,1,2,0,0,0
PSMD7P1,0,0,0,0,0,0,0,0,0,0,0,0
MIR3156-1,0,0,0,0,0,0,0,0,0,0,0,0
CCND3P2,0,0,0,0,0,0,0,0,0,0,0,0
MIR4316,0,0,0,1,1,0,0,0,1,0,0,1
MIR4287,0,0,0,0,0,0,0,0,0,0,0,0
TBC1D3P5,0,0,0,0,0,0,0,0,0,0,0,0
MIR4479,1,0,1,2,2,1,4,2,1,1,1,1
MIR3907,1,0,0,0,0,0,0,0,0,0,0,0
GATA6-AS1,0,0,0,0,0,0,0,0,0,0,0,0
MIR3134,2,1,0,0,4,5,1,1,0,1,3,1
MIR5589,0,0,0,0,0,0,0,0,0,0,0,0
C18orf63,0,0,0,0,0,0,1,0,0,0,0,0
PCAT18,4,11,18,8,8,6,10,11,3,6,12,9
MIR3144,0,0,0,0,0,0,0,0,0,0,0,0
MIR4500,0,0,0,0,0,0,0,0,0,0,0,0
LINC02563,0,0,0,0,0,0,0,0,0,0,0,0
MIR4724,0,0,0,0,0,0,0,0,0,0,0,0
LINC01925,0,0,0,0,0,0,0,0,0,0,0,0
MIR4662B,0,0,0,0,0,0,0,0,0,0,0,0
MIR4656,0,0,0,0,0,0,0,0,0,0,0,0
MIR3714,0,0,0,0,0,0,0,0,0,0,0,0
